li,re,n,ta,zr,ce,hf,id,mo,p,y,zn,ag,cu,mg,pb,ga,sn,ti,o,s,b,co,v,sc,ca,nb,al,mn,se,cr,la,pd,nd,w,as,fe,ni,si,c,yield strength,tensile strength,elongation,source
0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.5,0.0,0.0,0.0,0.0,0.0,73.80000000000001,7.0,0.5,0.015,,5.1021224,,alloys_db
0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,74.4,7.0,0.5,0.035,,4.4126464,,alloys_db
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,71.4,9.0,0.5,0.09,,4.481593999999999,,alloys_db
0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.1,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,52.7,21.0,0.125,0.01,,3.9300132,,alloys_db
0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,26.0,0.0,0.0,0.0,0.0,0.0,65.80000000000001,6.5,0.75,0.025,,4.5505416,,alloys_db
0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.1,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.5,0.0,0.0,0.0,0.0,0.0,62.25,15.0,4.1,0.0075,,4.3436988,,alloys_db
0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.35,0.0175,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23.25,0.0,0.0,0.0,0.0,0.0,69.9,4.5,0.5,0.015,,5.033174799999999,,alloys_db
0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,18.5,0.0,0.0,0.0,0.0,0.0,66.6,7.5,0.75,0.11,,5.860545999999999,,alloys_db
0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0225,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,16.75,0.0,0.0,0.0,0.0,0.0,70.55000000000001,4.5,0.5,0.015,,5.1021224,,alloys_db
0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,17.0,0.0,0.0,0.0,0.0,0.0,71.25,4.5,0.5,0.075,,5.4468604,,alloys_db
0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,67.25,5.0,0.5,0.075,,5.17107,,alloys_db
0.0,0.0,0.285,0.0,0.0,0.0,0.0,0.0,0.25,0.0175,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0.0,18.0,0.0,0.0,0.0,0.0,0.0,65.7,5.5,0.4499999999999999,0.075,,5.515808,,alloys_db
0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,18.75,0.0,0.0,0.0,0.0,0.0,70.75,3.25,0.5,0.05,,5.17107,,alloys_db
0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,65.1,3.0,0.5,0.04,,5.2400176,,alloys_db
0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2.25,0.0225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.5,0.0,0.0,0.0,0.0,0.0,67.15,11.5,0.5,0.035,,4.136856,,alloys_db
0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2.25,0.0225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.5,0.0,0.0,0.0,0.0,0.0,67.15,11.5,0.5,0.015,,4.136856,,alloys_db
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,16.0,0.0,0.0,0.0,0.0,0.0,76.94999999999999,5.0,0.4,0.03,,5.9294936,,alloys_db
0.0,0.0,0.1699999999999999,0.0,0.0,0.0,0.0,0.0,2.25,0.0225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.5,0.0,0.0,0.0,0.0,0.0,67.30000000000001,11.25,0.5,0.015,,4.6884368,,alloys_db
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,19.0,0.0,0.0,0.0,0.0,0.0,66.7,10.5,0.75,0.035,,3.5163276,,alloys_db
0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,2.25,0.0175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,66.35,10.5,0.75,0.015,,3.3784324,,alloys_db
0.0,0.0,0.295,0.0,0.0,0.0,0.0,0.0,3.75,0.0175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,62.45,7.0,0.5,0.015,,5.860545999999999,,alloys_db
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,16.0,0.0,0.0,0.0,0.0,0.0,76.3,5.0,0.4,0.03,,5.9984412,,alloys_db
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,19.0,0.0,0.0,0.0,0.0,0.0,64.7,11.5,0.75,0.035,,3.3784324,,alloys_db
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0075,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.25,0.0,12.5,0.0,0.0,0.0,0.0,0.0,79.15,5.5,0.25,0.015,,5.7226508,,alloys_db
0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,5.0,0.0175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,20.0,0.0,0.0,0.0,0.0,0.0,48.8,25.0,0.5,0.015,,3.44738,,alloys_db
0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,3.5,0.015,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,25.0,0.0,0.0,0.0,0.5,0.0,61.8,7.25,0.5,0.015,,5.033174799999999,,alloys_db
0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.15,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,16.0,0.0,0.0,0.0,0.0,0.0,76.7,5.0,0.35,0.03,,5.9294936,,alloys_db
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,13.75,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.5,0.39,,4.5505416,,alloys_db
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,16.5,0.0,0.0,0.0,0.0,0.0,77.45,4.75,0.4,0.03,,6.0673888,,alloys_db
0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.55,0.02,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,80.15,4.5,0.25,0.01,,5.860545999999999,,alloys_db
0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,2.55,0.02,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,77.15,6.5,0.25,0.01,,5.860545999999999,,alloys_db
0.0,0.0,0.075,0.0,0.0,0.0,0.0,0.0,2.75,0.0175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,18.5,0.0,0.0,0.0,0.0,0.0,70.5,4.85,1.7,0.015,,5.515808,,alloys_db
0.0,0.0,0.1699999999999999,0.0,0.0,0.0,0.0,0.0,2.75,0.0225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.5,0.0,0.0,0.0,0.0,0.0,65.55000000000001,12.5,0.5,0.015,,4.757384399999999,,alloys_db
0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2.75,0.0225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.5,0.0,0.0,0.0,0.0,0.0,66.4,11.75,0.5,0.015,,4.205803599999999,,alloys_db
0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,3.5,0.0225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,64.55000000000001,12.25,0.5,0.015,,4.5505416,,alloys_db
0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2.75,0.0225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,63.9,13.75,0.5,0.015,,4.205803599999999,,alloys_db
0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2.75,0.0225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.5,0.0,0.0,0.0,0.0,0.0,66.4,11.75,0.5,0.025,,4.2747512,,alloys_db
0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3.5,0.0225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.5,0.0,0.0,0.0,0.0,0.0,61.9,14.5,0.5,0.015,,4.2747512,,alloys_db
0.0,0.0,0.1699999999999999,0.0,0.0,0.0,0.0,0.0,4.5,0.0225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.5,0.0,0.0,0.0,0.0,0.0,62.8,13.5,0.5,0.015,,4.6884368,,alloys_db
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,64.95,11.5,0.75,0.025,,3.3784324,,alloys_db
0.0,0.0,0.1699999999999999,0.0,0.0,0.0,0.0,0.0,4.25,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,17.5,0.0,0.0,0.0,0.0,0.0,63.3,13.5,0.5,0.015,,3.3784324,,alloys_db
0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,2.55,0.0225,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.6,0.0,0.0,0.0,0.0,0.0,65.85,12.0,0.5,0.0175,,4.2747512,,alloys_db
0.0,0.0,0.1699999999999999,0.0,0.0,0.0,0.0,0.0,3.0,0.0175,0.0,0.0,0.0,3.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,26.0,0.0,0.0,0.0,0.0,0.0,60.4,6.0,0.5,0.015,,5.17107,,alloys_db
0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,2.25,0.0175,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.5,0.0,0.0,0.0,0.0,0.0,46.6,28.0,0.5,0.015,,3.5163276,,alloys_db
0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,1.65,0.0175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.5,0.0,0.0,0.0,0.0,0.0,64.7,5.5,0.5,0.025,,5.17107,,alloys_db
0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,3.0,0.0175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,67.80000000000001,5.5,0.5,0.015,,5.3779128,,alloys_db
0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,2.25,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,49.25,22.0,0.35,0.01,,4.4126464,,alloys_db
0.0,0.0,0.185,0.0,0.0,0.0,0.0,0.0,3.0,0.0175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.5,0.0,0.0,0.0,0.0,0.0,63.55,6.25,0.5,0.015,,5.033174799999999,,alloys_db
0.0,0.0,0.1699999999999999,0.0,0.0,0.0,0.0,0.0,4.0,0.0175,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,26.0,0.0,0.0,0.0,0.0,0.0,61.150000000000006,7.0,0.5,0.015,,5.1021224,,alloys_db
0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,3.0,0.0175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,67.80000000000001,5.5,0.5,0.015,,4.6884368,,alloys_db
0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,1.65,0.0175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,65.15,5.5,0.5,0.025,,4.6194892,,alloys_db
0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,2.05,0.015,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15,0.0,29.0,0.0,0.0,0.0,0.0,0.0,60.1,6.65,0.25,0.015,,6.0673888,,alloys_db
0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.35,0.0175,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,20.5,0.0,0.0,0.0,0.0,0.0,70.5,2.5,0.5,0.015,,5.308965199999999,,alloys_db
0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,19.0,0.0,0.0,0.0,0.0,0.0,68.80000000000001,10.5,0.75,0.015,,3.8610656,,alloys_db
0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,2.25,0.0175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,66.30000000000001,10.5,0.75,0.015,,3.8610656,,alloys_db
0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,3.5,0.0175,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,25.0,0.0,0.0,0.0,0.75,0.0,61.7,7.0,0.5,0.015,,5.7226508,,alloys_db
0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,3.5,0.0175,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,61.1,7.0,0.35,0.015,,5.7915984,,alloys_db
0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,3.25,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,19.0,0.0,0.0,0.0,0.0,0.0,65.55000000000001,10.5,0.75,0.015,,3.9300132,,alloys_db
0.0,0.0,0.185,0.0,0.0,0.0,0.0,0.0,3.0,0.015,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.5,0.0,0.0,0.0,0.0,0.0,62.5,6.25,0.5,0.015,,5.033174799999999,,alloys_db
0.0,0.0,0.1699999999999999,0.0,0.0,0.0,0.0,0.0,3.0,0.0175,0.0,0.0,0.0,3.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,25.5,0.0,0.0,0.0,0.0,0.0,60.9,6.0,0.5,0.015,,5.033174799999999,,alloys_db
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,19.0,0.0,0.0,0.0,0.0,0.0,65.7,10.5,0.75,0.015,,3.3784324,,alloys_db
0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.4,0.0175,0.0,0.0,0.0,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.0,0.0,0.0,0.0,0.175,0.0,0.5,0.0,16.0,0.0,0.0,0.0,0.0,0.0,74.7,4.5,0.4,0.035,,7.1016028,,alloys_db
0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.4,0.0175,0.0,0.0,0.0,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.0,0.0,0.0,0.0,0.175,0.0,0.5,0.0,16.0,0.0,0.0,0.0,0.0,0.0,74.7,4.5,0.4,0.035,,7.1016028,,alloys_db
0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.4,0.0175,0.0,0.0,0.0,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.0,0.0,0.0,0.0,0.175,0.0,0.5,0.0,16.0,0.0,0.0,0.0,0.0,0.0,74.7,4.5,0.4,0.035,,7.1016028,,alloys_db
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.02,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,20.5,0.0,0.0,0.0,0.0,0.0,42.95,29.0,0.75,0.03,,3.3094848,,alloys_db
0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,6.5,0.015,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,20.0,0.0,0.0,0.0,0.0,0.0,46.55,25.0,0.25,0.01,,5.17107,,alloys_db
0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,2.05,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.05,0.0,12.0,0.0,0.0,0.0,0.0,0.0,75.85,9.0,0.05,0.0075,,7.1016028,,alloys_db
0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,5.2,0.015,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,41.2,25.5,0.35,0.01,,4.826332,,alloys_db
0.0,0.0,0.075,0.0,0.0,0.0,0.0,0.0,4.5,0.015,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,47.45,25.0,0.35,0.01,,4.3436988,,alloys_db
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,69.6,10.5,0.5,0.04,,4.136856,,alloys_db
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.02,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075,0.0,0.0,0.0,0.0,0.0,0.225,0.0,0.75,0.0,16.0,0.0,0.0,0.0,0.0,0.0,74.3,4.0,0.35,0.035,,6.0673888,,alloys_db
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.02,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075,0.0,0.0,0.0,0.0,0.0,0.225,0.0,0.75,0.0,16.0,0.0,0.0,0.0,0.0,0.0,74.3,4.0,0.35,0.035,,6.0673888,,alloys_db
0.0,0.0,0.215,0.0,0.0,0.0,0.0,0.0,6.5,0.015,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,20.0,0.0,0.0,0.0,0.0,0.0,53.65,18.0,0.35,0.01,,5.17107,,alloys_db
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,69.45,10.5,0.5,0.04,,4.2747512,,alloys_db
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.75,0.0,19.0,0.0,0.0,0.0,0.0,0.0,68.45,10.5,0.75,0.035,,3.5163276,,alloys_db
0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,6.5,0.015,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,20.0,0.0,0.0,0.0,0.0,0.0,52.9,18.5,0.5,0.01,,3.8610656,,alloys_db
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0075,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.5,0.0,21.5,0.0,0.0,0.0,0.0,0.0,43.55,33.5,0.35,0.015,,3.5163276,,alloys_db
0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0225,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,18.5,0.0,0.0,0.0,0.0,0.0,68.9,8.5,0.5,0.0175,,3.792118,,alloys_db
